"Date","Price","Open","High","Low","Vol.","Change %"
"May 06, 2014","623.72","633.40","633.40","623.65","66.04M","-1.66%"
"May 05, 2014","634.25","633.40","636.11","630.28","48.54M","-0.19%"
"May 02, 2014","635.44","635.24","638.70","634.46","51.61M","0.16%"
"May 01, 2014","634.40","633.62","637.24","632.86","58.83M","0.20%"
"Apr 30, 2014","633.11","631.42","633.14","628.34","70.62M","-0.09%"
"Apr 29, 2014","633.67","633.64","634.57","629.72","48.49M","0.20%"
"Apr 28, 2014","632.38","630.81","635.92","625.90","67.86M","0.40%"
"Apr 25, 2014","629.87","634.86","634.86","628.75","52.12M","-1.60%"
"Apr 24, 2014","640.10","637.68","640.71","634.31","49.11M","0.61%"
"Apr 23, 2014","636.20","639.51","640.88","636.10","46.93M","-0.46%"
"Apr 22, 2014","639.15","636.04","641.83","636.04","51.96M","0.65%"
"Apr 21, 2014","635.04","632.32","635.16","631.76","50.03M","0.40%"
"Apr 17, 2014","632.52","631.00","633.94","629.75","61.74M","0.20%"
"Apr 16, 2014","631.24","629.03","631.85","627.55","49.99M","0.83%"
"Apr 15, 2014","626.04","626.81","628.78","616.49","67.80M","-0.06%"
"Apr 14, 2014","626.42","623.82","628.55","621.59","62.50M","0.86%"
"Apr 11, 2014","621.10","626.11","627.45","619.83","77.97M","-1.10%"
"Apr 10, 2014","628.03","642.86","644.21","627.36","80.85M","-2.42%"
"Apr 09, 2014","643.61","637.94","643.71","635.92","59.11M","1.00%"
"Apr 08, 2014","637.24","632.71","638.13","630.83","67.54M","0.89%"
"Apr 07, 2014","631.64","641.14","641.37","629.30","76.46M","-1.60%"
"Apr 04, 2014","641.93","652.72","653.12","640.83","68.76M","-1.41%"
"Apr 03, 2014","651.11","653.51","653.51","647.84","59.87M","-0.36%"
"Apr 02, 2014","653.43","650.98","654.45","649.75","59.04M","0.51%"
"Apr 01, 2014","650.13","645.76","651.06","645.76","56.92M","0.79%"
"Mar 31, 2014","645.02","644.95","647.21","644.24","61.94M","0.35%"
"Mar 28, 2014","642.74","640.10","646.38","640.10","48.33M","0.54%"
"Mar 27, 2014","639.31","642.06","643.79","637.50","59.42M","-0.50%"
"Mar 26, 2014","642.53","650.60","652.49","642.53","60.42M","-1.00%"
"Mar 25, 2014","648.99","651.09","654.41","645.97","54.46M","-0.11%"
"Mar 24, 2014","649.69","656.79","657.91","646.52","61.37M","-1.02%"
"Mar 21, 2014","656.36","658.45","662.68","655.75","148.71M","-0.21%"
"Mar 20, 2014","657.74","655.82","658.11","653.70","43.97M","0.15%"
"Mar 19, 2014","656.78","660.78","661.71","653.10","47.00M","-0.64%"
"Mar 18, 2014","660.98","660.35","662.37","659.26","45.51M","0.19%"
"Mar 17, 2014","659.75","657.32","660.82","657.27","50.22M","0.70%"
"Mar 14, 2014","655.17","654.67","659.51","654.62","58.84M","0.11%"
"Mar 13, 2014","654.45","662.73","665.22","653.17","62.74M","-0.97%"
"Mar 12, 2014","660.89","658.45","660.97","655.88","58.10M","0.14%"
"Mar 11, 2014","659.97","663.21","663.99","658.76","59.20M","-0.41%"
"Mar 10, 2014","662.71","663.31","663.52","659.53","55.28M","-0.17%"
"Mar 07, 2014","663.86","664.05","665.31","661.18","63.44M","0.27%"
"Mar 06, 2014","662.09","664.59","664.81","661.41","70.13M","-0.46%"
"Mar 05, 2014","665.13","664.73","665.73","663.55","52.84M","0.08%"
"Mar 04, 2014","664.62","660.04","665.85","660.04","70.06M","1.12%"
"Mar 03, 2014","657.25","657.66","658.79","652.14","57.19M","-0.47%"
"Feb 28, 2014","660.34","658.22","663.79","655.56","78.68M","0.38%"
"Feb 27, 2014","657.82","655.26","658.43","654.02","82.00M","0.32%"
"Feb 26, 2014","655.73","649.04","659.28","649.04","73.48M","1.16%"
"Feb 25, 2014","648.18","640.73","648.89","640.73","67.14M","1.21%"
"Feb 24, 2014","640.42","637.09","643.31","637.09","71.04M","0.65%"
"Feb 21, 2014","636.29","637.93","639.23","635.73","85.62M","-0.13%"
"Feb 20, 2014","637.15","635.37","637.95","633.48","60.66M","0.35%"
"Feb 19, 2014","634.91","636.41","638.77","634.24","59.30M","-0.37%"
"Feb 18, 2014","637.24","637.12","637.98","634.64","59.04M","0.00%"
"Feb 14, 2014","637.23","635.93","639.02","633.85","49.30M","0.03%"
"Feb 13, 2014","637.01","630.35","637.78","628.78","55.86M","0.59%"
"Feb 12, 2014","633.25","634.52","637.86","631.36","55.34M","-0.32%"
"Feb 11, 2014","635.31","627.46","636.49","626.89","64.51M","1.30%"
"Feb 10, 2014","627.16","628.15","628.15","623.82","52.74M","-0.17%"
"Feb 07, 2014","628.25","623.53","628.50","622.04","63.04M","0.99%"
"Feb 06, 2014","622.11","611.36","622.39","611.36","63.57M","2.05%"
"Feb 05, 2014","609.63","605.87","611.05","601.84","65.29M","0.40%"
"Feb 04, 2014","607.19","607.08","609.04","605.04","75.64M","0.30%"
"Feb 03, 2014","605.37","621.30","621.30","603.96","79.93M","-2.50%"
"Jan 31, 2014","620.91","622.40","624.76","617.21","79.07M","-1.53%"
"Jan 30, 2014","630.53","625.25","632.21","625.22","59.73M","1.36%"
"Jan 29, 2014","622.04","630.49","630.49","621.55","58.93M","-1.63%"
"Jan 28, 2014","632.34","628.54","633.01","628.52","58.22M","0.71%"
"Jan 27, 2014","627.88","629.87","631.77","623.85","65.59M","-0.26%"
"Jan 24, 2014","629.51","636.66","636.69","629.51","69.03M","-1.47%"
"Jan 23, 2014","638.88","641.93","641.93","636.27","85.66M","-0.29%"
"Jan 22, 2014","640.72","642.09","643.03","638.78","61.24M","-0.13%"
"Jan 21, 2014","641.58","643.91","644.64","637.94","62.59M","-0.11%"
"Jan 17, 2014","642.31","644.02","644.71","641.19","91.12M","-0.34%"
"Jan 16, 2014","644.48","647.89","647.89","642.62","70.79M","-0.66%"
"Jan 15, 2014","648.73","650.39","650.71","647.49","58.18M","-0.17%"
"Jan 14, 2014","649.84","646.87","650.12","645.11","58.87M","0.60%"
"Jan 13, 2014","645.96","656.10","656.10","644.56","75.85M","-1.68%"
"Jan 10, 2014","656.99","657.33","658.27","652.51","63.27M","0.00%"
"Jan 09, 2014","656.98","655.90","658.60","653.01","73.92M","0.16%"
"Jan 08, 2014","655.90","654.79","657.21","652.52","78.53M","0.18%"
"Jan 07, 2014","654.72","653.09","656.91","652.82","63.65M","0.41%"
"Jan 06, 2014","652.03","658.37","659.79","650.85","67.81M","-0.98%"
"Jan 03, 2014","658.50","659.16","661.91","658.28","49.69M","-0.05%"
"Jan 02, 2014","658.80","661.60","662.58","657.61","58.97M","-0.50%"
"Dec 31, 2013","662.11","660.38","662.94","659.73","40.76M","0.37%"
"Dec 30, 2013","659.68","659.02","660.17","657.74","34.55M","0.19%"
"Dec 27, 2013","658.42","662.01","663.60","657.70","32.42M","-0.44%"
"Dec 26, 2013","661.34","659.23","661.64","659.22","32.28M","0.41%"
"Dec 24, 2013","658.62","658.12","659.26","658.12","22.78M","0.07%"
"Dec 23, 2013","658.16","657.91","659.10","655.50","49.60M","0.33%"
"Dec 20, 2013","655.97","652.80","658.43","651.83","152.76M","0.56%"
"Dec 19, 2013","652.32","652.95","653.32","649.18","57.90M","-0.29%"
"Dec 18, 2013","654.21","643.68","654.24","639.92","62.88M","1.75%"
"Dec 17, 2013","642.93","645.77","645.88","642.35","55.72M","-0.44%"
"Dec 16, 2013","645.80","644.85","648.62","644.57","52.41M","0.42%"
"Dec 13, 2013","643.11","644.71","646.38","642.44","46.12M","0.04%"
"Dec 12, 2013","642.88","645.23","646.13","642.72","57.88M","-0.41%"
"Dec 11, 2013","645.55","648.07","650.27","645.06","58.14M","-0.42%"
"Dec 10, 2013","648.27","648.06","650.46","646.65","57.82M","-0.08%"
"Dec 09, 2013","648.79","649.33","652.60","648.23","67.48M","-0.01%"
"Dec 06, 2013","648.86","645.77","649.75","645.25","70.55M","0.72%"
"Dec 05, 2013","644.20","646.92","648.50","643.76","72.87M","-0.56%"
"Dec 04, 2013","647.80","650.63","652.79","643.34","74.55M","-0.74%"
"Dec 03, 2013","652.65","653.90","654.04","649.51","66.26M","-0.29%"
"Dec 02, 2013","654.58","658.87","659.68","653.57","63.73M","-0.39%"
"Nov 29, 2013","657.17","657.58","659.51","656.49","65.99M","0.20%"
"Nov 27, 2013","655.89","654.46","656.85","653.65","50.50M","0.39%"
"Nov 26, 2013","653.34","651.66","655.29","651.66","74.91M","0.31%"
"Nov 25, 2013","651.29","651.15","653.07","650.33","57.13M","0.24%"
"Nov 22, 2013","649.75","648.34","649.84","645.83","54.52M","0.14%"
"Nov 21, 2013","648.87","645.26","649.48","643.85","60.07M","0.66%"
"Nov 20, 2013","644.61","649.79","649.79","642.36","67.81M","-0.63%"
"Nov 19, 2013","648.72","650.83","654.05","647.85","58.88M","-0.34%"
"Nov 18, 2013","650.96","656.98","657.36","649.15","57.91M","-0.80%"
"Nov 15, 2013","656.20","653.89","656.22","652.48","65.59M","0.42%"
"Nov 14, 2013","653.44","649.33","654.03","647.93","50.27M","0.69%"
"Nov 13, 2013","648.95","639.13","648.96","638.95","55.29M","1.29%"
"Nov 12, 2013","640.66","638.84","641.49","638.46","47.86M","0.06%"
"Nov 11, 2013","640.25","636.36","640.36","635.84","46.17M","0.59%"
"Nov 08, 2013","636.48","630.84","636.48","629.45","67.44M","1.03%"
"Nov 07, 2013","630.01","640.55","642.14","629.09","73.75M","-1.67%"
"Nov 06, 2013","640.70","640.25","642.50","638.01","61.13M","0.23%"
"Nov 05, 2013","639.22","637.50","640.50","633.76","55.86M","0.11%"
"Nov 04, 2013","638.52","637.21","638.75","636.41","58.95M","0.38%"
"Nov 01, 2013","636.08","636.91","638.76","633.85","60.15M","0.04%"
"Oct 31, 2013","635.82","635.63","638.68","633.52","60.78M","0.01%"
"Oct 30, 2013","635.75","638.45","639.24","632.55","50.98M","-0.41%"
"Oct 29, 2013","638.38","633.50","638.43","633.50","56.71M","0.95%"
"Oct 28, 2013","632.35","632.01","635.39","631.36","61.92M","-0.05%"
"Oct 25, 2013","632.68","632.49","632.72","629.53","56.72M","0.88%"
"Oct 24, 2013","627.19","621.82","627.43","621.82","57.43M","0.91%"
"Oct 23, 2013","621.55","621.07","623.03","617.89","57.50M","-0.08%"
"Oct 22, 2013","622.06","620.76","625.54","619.89","62.37M","0.52%"
"Oct 21, 2013","618.86","620.54","620.54","616.36","57.91M","-0.16%"
"Oct 18, 2013","619.86","618.23","620.62","615.77","79.27M","0.60%"
"Oct 17, 2013","616.18","609.13","616.18","609.06","62.42M","0.58%"
"Oct 16, 2013","612.60","606.55","612.67","606.51","59.91M","1.31%"
"Oct 15, 2013","604.67","609.46","609.56","603.66","58.87M","-0.93%"
"Oct 14, 2013","610.37","606.59","610.48","604.46","44.88M","0.37%"
"Oct 11, 2013","608.11","603.40","608.11","602.27","55.31M","0.69%"
"Oct 10, 2013","603.92","595.44","604.39","595.44","61.97M","1.93%"
"Oct 09, 2013","592.51","593.12","594.97","588.92","65.84M","-0.09%"
"Oct 08, 2013","593.02","600.06","601.09","592.86","67.42M","-1.10%"
"Oct 07, 2013","599.62","605.69","605.69","599.61","53.28M","-1.42%"
"Oct 04, 2013","608.28","605.46","609.16","603.69","56.39M","0.49%"
"Oct 03, 2013","605.34","610.11","611.55","602.88","67.76M","-0.87%"
"Oct 02, 2013","610.66","608.47","610.66","604.92","56.10M","0.00%"
"Oct 01, 2013","610.63","604.19","610.64","604.19","60.28M","1.15%"
"Sep 30, 2013","603.66","603.53","605.64","601.03","70.22M","-0.47%"
"Sep 27, 2013","606.51","606.54","607.01","604.40","83.23M","-0.28%"
"Sep 26, 2013","608.24","604.18","609.66","604.18","58.17M","0.86%"
"Sep 25, 2013","603.05","607.88","607.99","601.70","65.12M","-0.75%"
"Sep 24, 2013","607.61","608.71","610.98","606.17","58.44M","-0.06%"
"Sep 23, 2013","607.95","610.54","610.54","606.07","57.86M","-0.51%"
"Sep 20, 2013","611.05","615.74","616.59","610.55","132.23M","-0.70%"
"Sep 19, 2013","615.38","615.25","617.07","614.02","59.00M","0.11%"
"Sep 18, 2013","614.70","607.24","615.87","604.51","52.25M","1.19%"
"Sep 17, 2013","607.48","602.85","608.17","602.85","47.32M","0.91%"
"Sep 16, 2013","602.02","601.57","605.84","601.42","45.51M","0.48%"
"Sep 13, 2013","599.16","598.38","599.46","596.34","39.64M","0.34%"
"Sep 12, 2013","597.14","597.81","600.29","596.09","43.63M","-0.18%"
"Sep 11, 2013","598.23","595.30","598.23","595.30","44.36M","0.47%"
"Sep 10, 2013","595.46","591.48","595.48","591.48","49.10M","0.88%"
"Sep 09, 2013","590.28","584.99","590.71","584.99","42.73M","1.03%"
"Sep 06, 2013","584.27","586.35","588.55","579.46","49.27M","-0.14%"
"Sep 05, 2013","585.08","584.48","587.98","584.34","46.16M","0.21%"
"Sep 04, 2013","583.84","579.64","585.13","579.33","52.90M","0.80%"
"Sep 03, 2013","579.21","579.65","583.57","577.06","54.81M","0.39%"
"Aug 30, 2013","576.98","580.02","580.21","575.10","50.51M","-0.41%"
"Aug 29, 2013","579.35","575.63","581.96","575.03","40.14M","0.50%"
"Aug 28, 2013","576.49","575.95","578.48","574.88","43.20M","0.08%"
"Aug 27, 2013","576.03","582.38","582.38","575.50","58.03M","-1.56%"
"Aug 26, 2013","585.18","585.85","589.22","584.86","41.06M","-0.06%"
"Aug 23, 2013","585.54","585.53","586.07","581.80","50.93M","0.15%"
"Aug 22, 2013","584.65","582.25","585.19","582.25","47.93M","0.54%"
"Aug 21, 2013","581.51","585.95","586.48","580.13","60.99M","-0.95%"
"Aug 20, 2013","587.07","584.12","589.35","584.12","57.20M","0.86%"
"Aug 19, 2013","582.04","583.62","586.53","582.04","42.94M","-0.30%"
"Aug 16, 2013","583.78","586.30","589.16","583.77","54.00M","-0.47%"
"Aug 15, 2013","586.55","595.00","595.00","584.77","54.40M","-1.93%"
"Aug 14, 2013","598.08","603.47","603.47","597.93","42.35M","-1.01%"
"Aug 13, 2013","604.20","602.65","604.51","598.94","41.51M","0.31%"
"Aug 12, 2013","602.33","599.63","602.77","598.11","40.53M","0.15%"
"Aug 09, 2013","601.41","603.38","603.83","599.24","43.16M","-0.43%"
"Aug 08, 2013","604.03","601.42","604.62","599.39","50.20M","0.60%"
"Aug 07, 2013","600.45","605.76","605.76","599.69","39.74M","-1.10%"
"Aug 06, 2013","607.14","610.43","610.43","602.39","53.62M","-0.70%"
"Aug 05, 2013","611.42","610.69","611.51","608.91","35.03M","0.00%"
"Aug 02, 2013","611.41","609.08","611.53","606.90","41.46M","0.23%"
"Aug 01, 2013","610.00","605.31","610.62","605.31","54.32M","1.06%"
"Jul 31, 2013","603.58","603.11","607.77","602.98","50.82M","0.25%"
"Jul 30, 2013","602.05","603.83","605.44","600.74","37.25M","-0.02%"
"Jul 29, 2013","602.15","603.24","603.83","600.58","37.68M","-0.31%"
"Jul 26, 2013","604.00","598.72","604.16","597.04","38.12M","0.48%"
"Jul 25, 2013","601.12","600.07","601.20","597.08","40.96M","0.10%"
"Jul 24, 2013","600.53","604.27","605.21","599.02","38.12M","-0.44%"
"Jul 23, 2013","603.16","604.37","605.41","602.54","38.78M","-0.21%"
"Jul 22, 2013","604.42","604.58","604.71","602.20","38.05M","0.15%"
"Jul 19, 2013","603.52","602.98","603.85","601.58","52.82M","0.06%"
"Jul 18, 2013","603.14","602.37","605.41","601.60","42.12M","-0.25%"
"Jul 17, 2013","604.68","604.28","605.89","603.53","40.57M","0.24%"
"Jul 16, 2013","603.24","604.50","605.38","601.65","38.69M","-0.15%"
"Jul 15, 2013","604.14","604.74","605.73","603.36","34.34M","-0.12%"
"Jul 12, 2013","604.88","601.59","604.88","601.30","44.47M","0.49%"
"Jul 11, 2013","601.92","596.52","602.29","596.51","46.73M","1.29%"
"Jul 10, 2013","594.24","592.85","595.30","590.83","42.77M","0.25%"
"Jul 09, 2013","592.74","589.83","593.57","589.83","45.43M","0.73%"
"Jul 08, 2013","588.44","582.50","588.70","582.50","41.78M","1.24%"
"Jul 05, 2013","581.21","577.93","581.47","574.26","31.56M","0.95%"
"Jul 03, 2013","575.76","573.97","577.06","571.88","29.34M","0.03%"
"Jul 02, 2013","575.58","573.23","579.61","572.96","47.97M","0.34%"
"Jul 01, 2013","573.61","570.84","577.20","570.81","49.68M","0.80%"
"Jun 28, 2013","569.04","569.21","573.14","568.45","127.00M","-0.21%"
"Jun 27, 2013","570.25","568.80","573.17","568.80","49.28M","0.59%"
"Jun 26, 2013","566.91","563.42","568.00","563.42","48.22M","1.01%"
"Jun 25, 2013","561.25","560.19","562.95","558.01","50.05M","0.49%"
"Jun 24, 2013","558.53","560.18","563.02","553.00","54.67M","-0.63%"
"Jun 21, 2013","562.08","561.01","565.46","557.40","138.76M","0.30%"
"Jun 20, 2013","560.38","571.98","571.98","559.53","65.83M","-2.47%"
"Jun 19, 2013","574.56","582.13","583.03","574.54","47.56M","-1.30%"
"Jun 18, 2013","582.12","577.37","582.66","577.12","39.16M","0.94%"
"Jun 17, 2013","576.71","575.68","579.42","573.50","47.12M","0.57%"
"Jun 14, 2013","573.42","574.66","577.85","571.92","42.28M","-0.29%"
"Jun 13, 2013","575.09","568.04","576.25","567.84","48.76M","1.26%"
"Jun 12, 2013","567.96","575.22","576.42","567.70","42.80M","-0.86%"
"Jun 11, 2013","572.90","573.95","577.33","571.42","41.79M","-0.73%"
"Jun 10, 2013","577.13","577.25","579.90","575.85","43.68M","0.09%"
"Jun 07, 2013","576.63","570.28","577.21","570.28","52.83M","1.40%"
"Jun 06, 2013","568.65","563.50","568.65","561.46","51.03M","0.91%"
"Jun 05, 2013","563.53","569.04","571.39","562.50","51.56M","-1.07%"
"Jun 04, 2013","569.61","574.50","576.34","566.14","56.90M","-0.88%"
"Jun 03, 2013","574.65","572.44","574.66","568.06","56.66M","0.41%"
"May 31, 2013","572.32","576.39","580.96","572.32","66.88M","-0.91%"
"May 30, 2013","577.55","578.43","581.60","577.33","45.90M","-0.02%"
"May 29, 2013","577.65","581.37","581.37","575.46","46.38M","-0.89%"
"May 28, 2013","582.85","582.21","588.44","581.01","49.45M","0.53%"
"May 24, 2013","579.75","576.46","580.06","574.50","46.98M","0.18%"
"May 23, 2013","578.69","578.24","579.78","574.47","54.80M","-0.21%"
"May 22, 2013","579.92","584.89","589.51","577.71","66.44M","-0.88%"
"May 21, 2013","585.05","581.71","587.45","581.71","53.01M","0.63%"
"May 20, 2013","581.36","582.82","583.93","580.87","50.62M","-0.40%"
"May 17, 2013","583.70","580.29","584.16","579.19","64.42M","0.78%"
"May 16, 2013","579.17","585.01","585.16","577.95","46.67M","-1.11%"
"May 15, 2013","585.68","581.04","586.04","581.03","47.48M","0.76%"
"May 14, 2013","581.26","574.68","581.93","574.68","47.10M","1.18%"
"May 13, 2013","574.46","574.06","575.96","572.31","40.69M","-0.05%"
"May 10, 2013","574.77","570.65","574.77","570.65","39.82M","0.79%"
"May 09, 2013","570.29","571.53","573.22","568.76","41.71M","-0.21%"
"May 08, 2013","571.50","569.04","571.78","568.00","49.46M","0.55%"
"May 07, 2013","568.39","565.14","568.62","563.34","46.02M","0.59%"
"May 06, 2013","565.08","564.95","566.03","563.18","37.56M","-0.00%"
"May 03, 2013","565.10","561.83","566.61","561.61","45.41M","0.95%"
"May 02, 2013","559.77","555.06","559.99","553.20","44.91M","0.93%"
"May 01, 2013","554.60","557.33","559.24","553.90","44.92M","-0.55%"
"Apr 30, 2013","557.64","555.87","557.68","555.00","58.65M","0.24%"
"Apr 29, 2013","556.31","556.98","558.20","555.84","46.16M","-0.02%"
"Apr 26, 2013","556.44","559.30","559.54","555.35","49.37M","-0.65%"
"Apr 25, 2013","560.07","557.33","562.04","557.09","52.82M","0.80%"
"Apr 24, 2013","555.63","557.39","559.36","555.26","46.26M","-0.14%"
"Apr 23, 2013","556.41","553.30","557.63","551.09","51.40M","1.06%"
"Apr 22, 2013","550.58","549.80","551.69","545.59","43.83M","0.15%"
"Apr 19, 2013","549.74","543.51","551.00","543.51","62.47M","1.10%"
"Apr 18, 2013","543.74","549.62","550.21","541.98","56.44M","-1.24%"
"Apr 17, 2013","550.58","553.24","553.32","547.41","55.79M","-0.83%"
"Apr 16, 2013","555.21","550.94","555.44","550.14","55.79M","1.00%"
"Apr 15, 2013","549.71","558.69","560.87","549.39","63.50M","-1.89%"
"Apr 12, 2013","560.29","557.77","561.09","556.32","57.81M","0.41%"
"Apr 11, 2013","558.00","553.43","560.71","553.43","60.73M","1.03%"
"Apr 10, 2013","552.29","548.65","553.06","548.51","52.97M","0.76%"
"Apr 09, 2013","548.10","548.15","550.25","545.67","53.59M","0.07%"
"Apr 08, 2013","547.72","542.59","547.72","542.02","44.80M","0.98%"
"Apr 05, 2013","542.40","540.87","542.82","537.18","49.33M","-0.31%"
"Apr 04, 2013","544.08","539.38","544.17","539.38","52.67M","0.85%"
"Apr 03, 2013","539.48","544.92","545.89","538.35","55.51M","-1.04%"
"Apr 02, 2013","545.16","542.36","546.27","542.36","45.66M","0.81%"
"Apr 01, 2013","540.78","543.87","545.19","539.97","46.13M","-0.37%"
"Mar 28, 2013","542.77","540.88","543.20","540.00","73.74M","0.39%"
"Mar 27, 2013","540.64","538.33","541.05","536.49","40.38M","0.07%"
"Mar 26, 2013","540.25","538.25","540.26","538.11","41.94M","0.59%"
"Mar 25, 2013","537.10","538.52","541.38","535.25","53.29M","-0.12%"
"Mar 22, 2013","537.75","533.07","537.77","533.07","46.60M","1.08%"
